Original Header:
Sensor Name: MAX30100
Cow ID: 129
I2CAddress: 0x57
Sampling frequency: 25 Hz
Data Format: 
	IR_0, RED_0, T_0, t0
	IR_1, RED_1, T_1, t1
	...
	...
	...
	IR_n, RED_n, T_n, tn
	Where IR is the MAX30100's infared count expressed as an unsigned short. (16-bit) RED is the MAX30100's RED count expressed as an unsigned short. T is the MAX30100's temperature expressed as a 32-bit float. The value is in degrees C. t is the time that the data point was taken in seconds, from the epoch. It is a double precision float. (64-bit) Each data point consists of this 3 value plus a timestamp, sequentially written to file. 
!@#

CSV Header:
The time is in seconds, subtracting off the startTime.
!@#
5832, 6672, 25.3, 2808.968994
5848, 6680, 25.3, 2809.009002
5848, 6708, 25.3, 2809.049560
5836, 6700, 25.3, 2809.088928
5824, 6672, 25.3, 2809.129120
5852, 6688, 25.3, 2809.169006
5852, 6716, 25.3, 2809.208923
5832, 6704, 25.3, 2809.248871
5848, 6672, 25.3, 2809.288940
5848, 6688, 25.3, 2809.328918
5840, 6692, 25.3, 2809.368896
5844, 6684, 25.3, 2809.408935
5840, 6688, 25.3, 2809.449127
5840, 6696, 25.3, 2809.488983
5832, 6684, 25.3, 2809.528869
5844, 6688, 25.3, 2809.569000
5852, 6696, 25.3, 2809.608978
5836, 6696, 25.3, 2809.648864
5828, 6688, 25.3, 2809.688904
5844, 6700, 25.3, 2809.728973
5856, 6700, 25.3, 2809.768890
5832, 6688, 25.3, 2809.809112
5844, 6672, 25.3, 2809.848907
5852, 6696, 25.3, 2809.889007
5860, 6712, 25.9, 2809.934295
5840, 6684, 25.9, 2809.969055
5844, 6704, 25.9, 2810.008911
5844, 6688, 25.9, 2810.048889
5844, 6696, 25.9, 2810.088867
5832, 6692, 25.9, 2810.128998
5828, 6688, 25.9, 2810.169037
5840, 6696, 25.9, 2810.208984
5832, 6680, 25.9, 2810.248932
5832, 6688, 25.9, 2810.289123
5860, 6696, 25.9, 2810.329040
5848, 6704, 25.9, 2810.369171
5832, 6692, 25.9, 2810.409088
5832, 6688, 25.9, 2810.449005
5844, 6700, 25.9, 2810.488952
5840, 6692, 25.9, 2810.528930
5824, 6676, 25.9, 2810.569030
5848, 6688, 25.9, 2810.679962
5848, 6708, 25.9, 2810.720123
5852, 6696, 25.9, 2810.760132
5836, 6700, 25.9, 2810.799957
5836, 6680, 25.9, 2810.840118
5844, 6676, 25.9, 2810.880157
5852, 6704, 25.9, 2810.920074
5848, 6708, 25.9, 2810.959961
5840, 6700, 26.1, 2811.005401
5820, 6672, 26.1, 2811.039978
5836, 6680, 26.1, 2811.080230
5848, 6700, 26.1, 2811.119995
5840, 6704, 26.1, 2811.160003
5836, 6684, 26.1, 2811.200073
5848, 6696, 26.1, 2811.240112
5840, 6704, 26.1, 2811.280090
5844, 6704, 26.1, 2811.321380
5832, 6680, 26.1, 2811.359955
5852, 6700, 26.1, 2811.399933
5844, 6700, 26.1, 2811.440094
5832, 6684, 26.1, 2811.479980
5844, 6680, 26.1, 2811.520080
5848, 6704, 26.1, 2811.560150
5852, 6696, 26.1, 2811.600158
5836, 6676, 26.1, 2811.640045
5828, 6688, 26.1, 2811.679901
5848, 6696, 26.1, 2811.720031
5848, 6704, 26.1, 2811.759948
5824, 6688, 26.1, 2811.800049
5844, 6680, 26.1, 2811.839905
5840, 6708, 26.1, 2811.880249
5840, 6684, 26.1, 2811.919952
5840, 6684, 26.1, 2811.960144
5852, 6704, 25.7, 2812.005218
5824, 6688, 25.7, 2812.040069
5848, 6688, 25.7, 2812.079986
5832, 6692, 25.7, 2812.120208
5840, 6692, 25.7, 2812.160003
5844, 6688, 25.7, 2812.200042
5840, 6704, 25.7, 2812.239959
5856, 6700, 25.7, 2812.280029
5828, 6708, 25.7, 2812.321075
5840, 6676, 25.7, 2812.360016
5840, 6688, 25.7, 2812.399994
5856, 6708, 25.7, 2812.440124
5840, 6700, 25.7, 2812.480102
5832, 6676, 25.7, 2812.519989
5832, 6688, 25.7, 2812.559997
5856, 6700, 25.7, 2812.599945
5828, 6688, 25.7, 2812.640014
5836, 6692, 25.7, 2812.679931
5844, 6708, 25.7, 2812.720031
5852, 6700, 25.7, 2812.759979
5832, 6700, 25.7, 2812.800171
5824, 6696, 25.7, 2812.840210
5836, 6688, 25.7, 2812.880005
5852, 6684, 25.7, 2812.920166
5848, 6700, 25.7, 2812.960174
5856, 6704, 25.8, 2813.005340
5844, 6700, 25.8, 2813.039947
5848, 6680, 25.8, 2813.080047
5840, 6684, 25.8, 2813.119995
5840, 6696, 25.8, 2813.160064
5844, 6704, 25.8, 2813.200042
5828, 6680, 25.8, 2813.239990
5852, 6680, 25.8, 2813.280029
5852, 6704, 25.8, 2813.321472
5840, 6692, 25.8, 2813.360016
5844, 6684, 25.8, 2813.399933
5828, 6692, 25.8, 2813.439972
5848, 6708, 25.8, 2813.479980
5844, 6696, 25.8, 2813.519989
5828, 6696, 25.8, 2813.559936
5844, 6684, 25.8, 2813.600158
5848, 6700, 25.8, 2813.640075
5836, 6688, 25.8, 2813.679962
5848, 6696, 25.8, 2813.720031
5844, 6696, 25.8, 2813.760040
5832, 6700, 25.8, 2813.800018
5848, 6684, 25.8, 2813.839935
5840, 6692, 25.8, 2813.880005
5844, 6716, 25.8, 2813.919983
5844, 6684, 25.8, 2813.960083
5840, 6676, 25.7, 2814.005279
5844, 6708, 25.7, 2814.039947
5848, 6704, 25.7, 2814.079986
5844, 6692, 25.7, 2814.120086
5844, 6688, 25.7, 2814.159973
5840, 6696, 25.7, 2814.200134
5840, 6700, 25.7, 2814.240020
5836, 6708, 25.7, 2814.279968
5844, 6696, 25.7, 2814.320984
5840, 6700, 25.7, 2814.359955
5844, 6692, 25.7, 2814.399933
5828, 6680, 25.7, 2814.439941
5852, 6712, 25.7, 2814.479950
5844, 6704, 25.7, 2814.520111
5820, 6692, 25.7, 2814.559936
5840, 6684, 25.7, 2814.599945
5844, 6696, 25.7, 2814.639984
5832, 6684, 25.7, 2814.680267
5840, 6680, 25.7, 2814.720062
5852, 6700, 25.7, 2814.760040
5848, 6688, 25.7, 2814.800018
5832, 6688, 25.7, 2814.839966
5848, 6696, 25.7, 2814.880035
5856, 6720, 25.7, 2814.919983
5832, 6700, 25.7, 2814.959991
5844, 6696, 25.9, 2815.005157
5860, 6692, 25.9, 2815.040100
5852, 6692, 25.9, 2815.080139
5844, 6680, 25.9, 2815.119934
5852, 6688, 25.9, 2815.159973
5856, 6708, 25.9, 2815.200073
5832, 6684, 25.9, 2815.239959
5824, 6692, 25.9, 2815.279937
5856, 6704, 25.9, 2815.321319
5856, 6708, 25.9, 2815.360107
5840, 6688, 25.9, 2815.399963
5832, 6668, 25.9, 2815.440002
5864, 6692, 25.9, 2815.480072
5852, 6704, 25.9, 2815.520050
5828, 6684, 25.9, 2815.560028
5844, 6684, 25.9, 2815.640686
5832, 6696, 25.9, 2815.680755
5832, 6688, 25.9, 2815.720642
5844, 6692, 25.9, 2815.760620
5856, 6716, 25.9, 2815.800567
5836, 6692, 25.9, 2815.840973
5828, 6680, 25.9, 2815.880554
5856, 6696, 25.9, 2815.920654
5856, 6700, 25.9, 2815.960663
5832, 6684, 25.9, 2816.000580
5836, 6696, 25.8, 2816.046112
5856, 6692, 25.8, 2816.080566
5848, 6696, 25.8, 2816.120636
5844, 6696, 25.8, 2816.160583
5844, 6708, 25.8, 2816.200653
5852, 6696, 25.8, 2816.240844
5836, 6700, 25.8, 2816.280639
5836, 6688, 25.8, 2816.321777
5836, 6700, 25.8, 2816.360626
5832, 6676, 25.8, 2816.400543
5856, 6700, 25.8, 2816.440765
5852, 6700, 25.8, 2816.480865
5836, 6688, 25.8, 2816.520630
5840, 6676, 25.8, 2816.560547
5848, 6704, 25.8, 2816.600555
5852, 6708, 25.8, 2816.640564
5844, 6680, 25.8, 2816.680603
5824, 6684, 25.8, 2816.720581
5856, 6696, 25.8, 2816.760620
5844, 6700, 25.8, 2816.800567
5832, 6692, 25.8, 2816.840576
5832, 6680, 25.8, 2816.880584
5856, 6716, 25.8, 2816.920593
5840, 6692, 25.8, 2816.960541
5840, 6708, 25.8, 2817.000580
5848, 6684, 25.8, 2817.046142
5852, 6676, 25.8, 2817.080566
5848, 6684, 25.8, 2817.120636
5852, 6708, 25.8, 2817.160583
5860, 6692, 25.8, 2817.200622
5836, 6688, 25.8, 2817.240570
5848, 6692, 25.8, 2817.280578
5852, 6704, 25.8, 2817.321747
5844, 6704, 25.8, 2817.360595
5840, 6688, 25.8, 2817.400604
5844, 6680, 25.8, 2817.440582
5848, 6712, 25.8, 2817.480682
5860, 6696, 25.8, 2817.520660
5836, 6700, 25.8, 2817.560791
5836, 6680, 25.8, 2817.600647
5868, 6712, 25.8, 2817.640625
5832, 6684, 25.8, 2817.680633
5844, 6692, 25.8, 2817.720855
5848, 6700, 25.8, 2817.760772
5840, 6692, 25.8, 2817.800537
5844, 6696, 25.8, 2817.840759
5860, 6712, 25.8, 2817.880676
5848, 6704, 25.8, 2817.920593
5844, 6684, 25.8, 2817.960602
5836, 6688, 25.8, 2818.000641
5848, 6692, 26.0, 2818.046112
5864, 6704, 26.0, 2818.080566
5836, 6708, 26.0, 2818.120819
5836, 6676, 26.0, 2818.160583
5844, 6700, 26.0, 2818.200653
5848, 6692, 26.0, 2818.240570
5844, 6696, 26.0, 2818.280609
5840, 6700, 26.0, 2818.321808
5852, 6684, 26.0, 2818.360595
5836, 6688, 26.0, 2818.400604
5832, 6688, 26.0, 2818.440582
5840, 6688, 26.0, 2818.480713
5848, 6704, 26.0, 2818.520538
5844, 6692, 26.0, 2818.560577
5832, 6696, 26.0, 2818.600586
5844, 6696, 26.0, 2818.640594
5836, 6684, 26.0, 2818.680603
5856, 6692, 26.0, 2818.720703
5840, 6700, 26.0, 2818.760589
5840, 6712, 26.0, 2818.800689
5836, 6688, 26.0, 2818.840637
5836, 6700, 26.0, 2818.880798
5852, 6704, 26.0, 2818.920624
5844, 6688, 26.0, 2818.960846
5840, 6692, 26.0, 2819.000732
5844, 6688, 25.4, 2819.046234
5848, 6700, 25.4, 2819.080627
5848, 6708, 25.4, 2819.120636
5836, 6684, 25.4, 2819.160675
5832, 6688, 25.4, 2819.200653
5840, 6700, 25.4, 2819.240570
5848, 6680, 25.4, 2819.280884
5832, 6692, 25.4, 2819.321624
5856, 6716, 25.4, 2819.360565
5852, 6688, 25.4, 2819.400696
5836, 6688, 25.4, 2819.440857
5844, 6692, 25.4, 2819.480652
5844, 6704, 25.4, 2819.520904
5832, 6692, 25.4, 2819.560638
5832, 6688, 25.4, 2819.600555
5844, 6692, 25.4, 2819.640747
5840, 6700, 25.4, 2819.680542
5836, 6688, 25.4, 2819.720703
5848, 6684, 25.4, 2819.760620
5844, 6708, 25.4, 2819.800873
5848, 6700, 25.4, 2819.840698
5840, 6692, 25.4, 2819.880615
5848, 6700, 25.4, 2819.920624
5840, 6704, 25.4, 2819.960693
5840, 6696, 25.4, 2820.000671
5852, 6704, 26.3, 2820.045990
5856, 6700, 26.3, 2820.080566
5840, 6700, 26.3, 2820.120666
5832, 6680, 26.3, 2820.160644
5848, 6696, 26.3, 2820.200592
5868, 6704, 26.3, 2820.240631
5836, 6700, 26.3, 2820.280609
5844, 6676, 26.3, 2820.321838
5844, 6700, 26.3, 2820.360595
5848, 6716, 26.3, 2820.400634
5852, 6704, 26.3, 2820.440643
5836, 6696, 26.3, 2820.480652
5844, 6708, 26.3, 2820.520508
5856, 6696, 26.3, 2820.560577
5844, 6692, 26.3, 2820.794189
5848, 6704, 26.3, 2820.834686
5832, 6680, 26.3, 2820.874481
5832, 6680, 26.3, 2820.914123
5852, 6684, 26.3, 2820.954162
5844, 6700, 26.3, 2820.994140
5836, 6700, 26.3, 2821.034179
5832, 6692, 26.3, 2821.074463
5856, 6712, 26.3, 2821.114197
5848, 6700, 26.3, 2821.154236
5832, 6688, 26.3, 2821.195221
5840, 6700, 26.1, 2821.239929
5848, 6708, 26.1, 2821.274139
5848, 6692, 26.1, 2821.314209
5840, 6688, 26.1, 2821.354156
5840, 6696, 26.1, 2821.394592
5852, 6696, 26.1, 2821.434204
5856, 6712, 26.1, 2821.474548
5828, 6692, 26.1, 2821.514435
5848, 6688, 26.1, 2821.554443
5856, 6720, 26.1, 2821.596405
5864, 6708, 26.1, 2821.634460
5840, 6684, 26.1, 2821.674530
5836, 6688, 26.1, 2821.714782
5856, 6704, 26.1, 2821.754455
5844, 6696, 26.1, 2821.796417
5848, 6704, 26.1, 2821.834442
5836, 6684, 26.1, 2821.874450
5848, 6688, 26.1, 2821.914856
5836, 6696, 26.1, 2821.954468
5848, 6696, 26.1, 2821.996399
5848, 6708, 26.1, 2822.034424
5848, 6696, 26.1, 2822.074798
5840, 6688, 26.1, 2822.114807
5860, 6696, 26.1, 2822.154480
5860, 6700, 26.1, 2822.197784
5840, 6704, 25.0, 2822.241577
5832, 6692, 25.0, 2822.274383
5844, 6700, 25.0, 2822.314636
5852, 6712, 25.0, 2822.354461
5860, 6716, 25.0, 2822.396454
5836, 6704, 25.0, 2822.434478
5840, 6700, 25.0, 2822.474457
5848, 6700, 25.0, 2822.514557
5840, 6692, 25.0, 2822.554474
5856, 6688, 25.0, 2822.596405
5856, 6708, 25.0, 2822.634826
5848, 6700, 25.0, 2822.674652
5844, 6696, 25.0, 2822.714782
5856, 6704, 25.0, 2822.754516
5832, 6684, 25.0, 2822.796509
5844, 6696, 25.0, 2822.834442
5844, 6692, 25.0, 2822.874908
5856, 6712, 25.0, 2822.914764
5840, 6688, 25.0, 2822.954468
5836, 6676, 25.0, 2822.996399
5840, 6688, 25.0, 2823.034546
5856, 6704, 25.0, 2823.074432
5848, 6704, 25.0, 2823.114746
5848, 6680, 25.0, 2823.154388
5852, 6696, 25.0, 2823.198303
5848, 6700, 25.5, 2823.241852
5860, 6688, 25.5, 2823.274383
5844, 6692, 25.5, 2823.314636
5840, 6684, 25.5, 2823.354431
5844, 6704, 25.5, 2823.396606
5848, 6700, 25.5, 2823.434448
5844, 6696, 25.5, 2823.474426
5852, 6700, 25.5, 2823.514740
5840, 6688, 25.5, 2823.554443
5848, 6688, 25.5, 2823.596405
5848, 6700, 25.5, 2823.634460
5852, 6712, 25.5, 2823.674438
5828, 6688, 25.5, 2823.714691
5832, 6696, 25.5, 2823.754486
5840, 6700, 25.5, 2823.796417
5852, 6712, 25.5, 2823.834442
5832, 6676, 25.5, 2823.874450
5840, 6688, 25.5, 2823.914612
5832, 6680, 25.5, 2823.955017
5852, 6704, 25.5, 2823.996399
5844, 6708, 25.5, 2824.034485
5852, 6684, 25.5, 2824.074432
5844, 6696, 25.5, 2824.114776
5836, 6696, 25.5, 2824.154449
5848, 6692, 25.5, 2824.197448
5848, 6708, 26.1, 2824.241974
5836, 6684, 26.1, 2824.274383
5840, 6692, 26.1, 2824.314697
5852, 6688, 26.1, 2824.354614
5856, 6704, 26.1, 2824.396698
5832, 6696, 26.1, 2824.434570
5852, 6684, 26.1, 2824.474365
5852, 6700, 26.1, 2824.514618
5844, 6708, 26.1, 2824.554504
5852, 6700, 26.1, 2824.596435
5840, 6684, 26.1, 2824.634460
5852, 6696, 26.1, 2824.674377
5840, 6704, 26.1, 2824.714782
5852, 6688, 26.1, 2824.754699
5852, 6700, 26.1, 2824.796417
5856, 6704, 26.1, 2824.834778
5832, 6688, 26.1, 2824.874725
5848, 6684, 26.1, 2824.914734
5852, 6700, 26.1, 2824.954529
5840, 6696, 26.1, 2824.996551
5832, 6688, 26.1, 2825.034454
5852, 6708, 26.1, 2825.074920
5852, 6708, 26.1, 2825.114654
5844, 6692, 26.1, 2825.154480
5840, 6672, 26.1, 2825.197906
5860, 6704, 25.3, 2825.241821
5840, 6704, 25.3, 2825.274383
5848, 6684, 25.3, 2825.314636
5844, 6688, 25.3, 2825.354706
5868, 6712, 25.3, 2825.396667
5844, 6704, 25.3, 2825.434814
5840, 6692, 25.3, 2825.474457
5844, 6688, 25.3, 2825.514618
5848, 6696, 25.3, 2825.554443
5844, 6688, 25.3, 2825.660644
5840, 6688, 25.3, 2825.735077
5856, 6712, 25.3, 2825.759643
5860, 6712, 25.3, 2825.787445
5824, 6688, 25.3, 2825.821380
5856, 6696, 25.3, 2825.862793
5852, 6712, 25.3, 2825.900757
5832, 6684, 25.3, 2825.940735
5828, 6684, 25.3, 2825.981415
5848, 6716, 25.3, 2826.020904
5856, 6704, 25.3, 2826.063171
5836, 6680, 25.3, 2826.100738
5852, 6696, 25.3, 2826.140716
5852, 6700, 25.3, 2826.181427
5852, 6700, 25.3, 2826.220733
5828, 6692, 25.3, 2826.260681
5848, 6712, 24.8, 2826.307647
5840, 6688, 24.8, 2826.340698
5864, 6712, 24.8, 2826.381500
5848, 6692, 24.8, 2826.420776
5864, 6708, 24.8, 2826.462829
5856, 6700, 24.8, 2826.500732
5828, 6684, 24.8, 2826.540771
5848, 6696, 24.8, 2826.581634
5872, 6720, 24.8, 2826.621155
5832, 6692, 24.8, 2826.660675
5836, 6676, 24.8, 2826.701141
5844, 6692, 24.8, 2826.740722
5864, 6700, 24.8, 2826.781616
5844, 6696, 24.8, 2826.821197
5840, 6688, 24.8, 2826.860687
5856, 6708, 24.8, 2826.900757
5832, 6700, 24.8, 2826.940765
5852, 6692, 24.8, 2826.981537
5840, 6696, 24.8, 2827.020782
5848, 6712, 24.8, 2827.060730
5840, 6696, 24.8, 2827.100738
5848, 6692, 24.8, 2827.140777
5856, 6708, 24.8, 2827.181610
5852, 6700, 24.8, 2827.221069
5840, 6688, 24.8, 2827.260711
5840, 6688, 25.3, 2827.308105
5844, 6696, 25.3, 2827.340881
5852, 6700, 25.3, 2827.381561
5836, 6704, 25.3, 2827.420868
5840, 6688, 25.3, 2827.462951
5844, 6708, 25.3, 2827.500763
5860, 6708, 25.3, 2827.540710
5848, 6696, 25.3, 2827.581604
5844, 6700, 25.3, 2827.620758
5856, 6696, 25.3, 2827.660675
5844, 6708, 25.3, 2827.701111
5844, 6704, 25.3, 2827.740753
5848, 6712, 25.3, 2827.781494
5848, 6688, 25.3, 2827.821106
5836, 6696, 25.3, 2827.862732
5856, 6704, 25.3, 2827.900665
5844, 6700, 25.3, 2827.940765
5840, 6692, 25.3, 2827.981445
5848, 6704, 25.3, 2828.020752
5840, 6688, 25.3, 2828.060699
5848, 6696, 25.3, 2828.100769
5848, 6692, 25.3, 2828.140838
5832, 6708, 25.3, 2828.181549
5852, 6684, 25.3, 2828.220794
5844, 6700, 25.3, 2828.260711
5844, 6704, 26.3, 2828.307800
5848, 6692, 26.3, 2828.340667
5848, 6700, 26.3, 2828.381500
5836, 6688, 26.3, 2828.420746
5852, 6688, 26.3, 2828.462890
5844, 6692, 26.3, 2828.500671
5852, 6692, 26.3, 2828.540863
5848, 6680, 26.3, 2828.581482
5848, 6700, 26.3, 2828.621002
5844, 6708, 26.3, 2828.660705
5840, 6692, 26.3, 2828.700805
5828, 6692, 26.3, 2828.740753
5844, 6692, 26.3, 2828.781433
5856, 6692, 26.3, 2828.820953
5844, 6704, 26.3, 2828.863250
5856, 6696, 26.3, 2828.900726
5840, 6696, 26.3, 2828.940735
5832, 6684, 26.3, 2828.981537
5840, 6692, 26.3, 2829.020721
5848, 6704, 26.3, 2829.062896
5848, 6696, 26.3, 2829.100708
5844, 6696, 26.3, 2829.140747
5844, 6696, 26.3, 2829.181518
5860, 6708, 26.3, 2829.220733
5852, 6708, 26.3, 2829.260711
5844, 6696, 25.2, 2829.307892
5852, 6708, 25.2, 2829.340637
5860, 6708, 25.2, 2829.381500
5840, 6704, 25.2, 2829.420715
5836, 6684, 25.2, 2829.460663
5848, 6684, 25.2, 2829.501068
5856, 6708, 25.2, 2829.540771
5848, 6708, 25.2, 2829.581512
5840, 6684, 25.2, 2829.620727
5852, 6692, 25.2, 2829.663116
5844, 6696, 25.2, 2829.700744
5848, 6696, 25.2, 2829.740722
5832, 6708, 25.2, 2829.781677
5836, 6704, 25.2, 2829.820923
5832, 6680, 25.2, 2829.862762
5856, 6692, 25.2, 2829.901062
5840, 6708, 25.2, 2829.940979
5844, 6688, 25.2, 2829.981506
5844, 6680, 25.2, 2830.020721
5864, 6700, 25.2, 2830.062835
5844, 6712, 25.2, 2830.100860
5832, 6692, 25.2, 2830.140747
5840, 6672, 25.2, 2830.181335
5852, 6700, 25.2, 2830.220733
5852, 6700, 25.2, 2830.260620
5840, 6696, 25.7, 2830.307739
5844, 6704, 25.7, 2830.340728
5860, 6696, 25.7, 2830.381408
5848, 6700, 25.7, 2830.420776
5852, 6692, 25.7, 2830.463012
5856, 6704, 25.7, 2830.501098
5856, 6696, 25.7, 2830.540649
5852, 6700, 25.7, 2830.581299
5852, 6688, 25.7, 2830.759857
5844, 6696, 25.7, 2830.799682
5844, 6700, 25.7, 2830.839721
5824, 6696, 25.7, 2830.881561
5840, 6692, 25.7, 2830.919708
5856, 6692, 25.7, 2830.959594
5848, 6708, 25.7, 2830.999664
5848, 6692, 25.7, 2831.039673
5852, 6700, 25.7, 2831.081634
5848, 6700, 25.7, 2831.119934
5844, 6692, 25.7, 2831.159698
5856, 6684, 25.7, 2831.199615
5848, 6708, 25.7, 2831.239685
5852, 6688, 25.7, 2831.281250
5840, 6696, 25.7, 2831.320770
5864, 6692, 25.7, 2831.359649
5856, 6680, 25.7, 2831.400238
5864, 6700, 24.8, 2831.450561
5852, 6704, 24.8, 2831.481415
5856, 6692, 24.8, 2831.519684
5848, 6692, 24.8, 2831.559662
5852, 6700, 24.8, 2831.599701
5840, 6700, 24.8, 2831.639679
5836, 6692, 24.8, 2831.681579
5860, 6692, 24.8, 2831.719696
5852, 6700, 24.8, 2831.759643
5844, 6692, 24.8, 2831.799713
5844, 6700, 24.8, 2831.839630
5848, 6700, 24.8, 2831.881408
5844, 6692, 24.8, 2831.919769
5836, 6676, 24.8, 2831.959594
5848, 6708, 24.8, 2831.999725
5832, 6688, 24.8, 2832.039551
5836, 6692, 24.8, 2832.081573
5848, 6680, 24.8, 2832.119690
5832, 6684, 24.8, 2832.159668
5856, 6708, 24.8, 2832.199707
5844, 6692, 24.8, 2832.239532
5836, 6680, 24.8, 2832.281494
5840, 6684, 24.8, 2832.320648
5852, 6692, 24.8, 2832.359649
5832, 6696, 24.8, 2832.399627
5836, 6684, 25.7, 2832.450256
5848, 6692, 25.7, 2832.481476
5840, 6692, 25.7, 2832.519714
5844, 6712, 25.7, 2832.559662
5856, 6700, 25.7, 2832.599609
5848, 6680, 25.7, 2832.639709
5852, 6692, 25.7, 2832.681579
5848, 6704, 25.7, 2832.719726
5848, 6688, 25.7, 2832.759735
5848, 6696, 25.7, 2832.799743
5848, 6704, 25.7, 2832.839691
5848, 6692, 25.7, 2832.881439
5848, 6684, 25.7, 2832.919677
5844, 6676, 25.7, 2832.959625
5848, 6696, 25.7, 2832.999695
5840, 6692, 25.7, 2833.040130
5832, 6684, 25.7, 2833.081543
5848, 6696, 25.7, 2833.119690
5844, 6692, 25.7, 2833.159637
5852, 6704, 25.7, 2833.199707
5844, 6692, 25.7, 2833.239654
5844, 6696, 25.7, 2833.281463
5856, 6708, 25.7, 2833.320312
5844, 6708, 25.7, 2833.359619
5848, 6684, 25.7, 2833.399719
5856, 6680, 25.3, 2833.450805
5844, 6704, 25.3, 2833.481445
5852, 6692, 25.3, 2833.519684
5856, 6692, 25.3, 2833.559662
5852, 6696, 25.3, 2833.599701
5836, 6700, 25.3, 2833.639709
5848, 6688, 25.3, 2833.681366
5840, 6684, 25.3, 2833.720184
5860, 6716, 25.3, 2833.759613
5848, 6700, 25.3, 2833.799682
5848, 6688, 25.3, 2833.839630
5840, 6700, 25.3, 2833.881347
5852, 6684, 25.3, 2833.919677
5844, 6700, 25.3, 2833.959625
5860, 6716, 25.3, 2833.999664
5856, 6704, 25.3, 2834.039825
5836, 6692, 25.3, 2834.081665
5840, 6680, 25.3, 2834.119690
5836, 6680, 25.3, 2834.159668
5844, 6704, 25.3, 2834.200073
5860, 6704, 25.3, 2834.239624
5836, 6680, 25.3, 2834.281494
5840, 6688, 25.3, 2834.320343
5852, 6704, 25.3, 2834.359649
5848, 6688, 25.3, 2834.399719
5832, 6692, 25.6, 2834.450317
5852, 6708, 25.6, 2834.481537
5856, 6704, 25.6, 2834.519745
5856, 6704, 25.6, 2834.559631
5848, 6704, 25.6, 2834.599701
5844, 6700, 25.6, 2834.639679
5848, 6692, 25.6, 2834.681396
5848, 6684, 25.6, 2834.719726
5836, 6692, 25.6, 2834.759613
5840, 6684, 25.6, 2834.799682
5848, 6688, 25.6, 2834.839691
5852, 6708, 25.6, 2834.881378
5824, 6692, 25.6, 2834.919708
5848, 6696, 25.6, 2834.959655
5840, 6696, 25.6, 2834.999695
5844, 6712, 25.6, 2835.039703
5832, 6692, 25.6, 2835.081451
5840, 6676, 25.6, 2835.119690
5832, 6692, 25.6, 2835.159820
5844, 6704, 25.6, 2835.199676
5852, 6708, 25.6, 2835.239593
5844, 6696, 25.6, 2835.281616
5864, 6708, 25.6, 2835.319763
5852, 6712, 25.6, 2835.359619
5844, 6676, 25.6, 2835.399627
5856, 6688, 25.1, 2835.450500
5864, 6716, 25.1, 2835.481567
5844, 6700, 25.1, 2835.519745
5836, 6688, 25.1, 2835.559784
5852, 6712, 25.1, 2835.678100
5852, 6676, 25.1, 2835.780273
5840, 6700, 25.1, 2835.820556
5848, 6684, 25.1, 2835.860443
5852, 6692, 25.1, 2835.900512
5844, 6696, 25.1, 2835.940490
5848, 6696, 25.1, 2835.981598
5848, 6696, 25.1, 2836.020447
5840, 6708, 25.1, 2836.060791
5840, 6704, 25.1, 2836.100860
5848, 6696, 25.1, 2836.140533
5840, 6696, 25.1, 2836.181579
5856, 6688, 25.1, 2836.220428
5836, 6684, 25.1, 2836.260711
5856, 6696, 25.1, 2836.300537
5836, 6704, 25.1, 2836.340484
5832, 6700, 25.1, 2836.381408
5868, 6696, 25.1, 2836.420501
5840, 6684, 25.1, 2836.460388
5840, 6692, 25.1, 2836.500427
5840, 6696, 25.1, 2836.540527
5852, 6700, 25.2, 2836.588867
5856, 6696, 25.2, 2836.620636
5852, 6704, 25.2, 2836.660370
5848, 6700, 25.2, 2836.700470
5836, 6688, 25.2, 2836.740448
5860, 6712, 25.2, 2836.781524
5860, 6708, 25.2, 2836.820465
5844, 6684, 25.2, 2836.860443
5836, 6692, 25.2, 2836.900573
5860, 6704, 25.2, 2836.940521
5832, 6704, 25.2, 2836.981476
5840, 6692, 25.2, 2837.020813
5836, 6700, 25.2, 2837.060486
5860, 6700, 25.2, 2837.100433
5856, 6688, 25.2, 2837.140838
5844, 6692, 25.2, 2837.181457
5840, 6696, 25.2, 2837.220459
5848, 6692, 25.2, 2837.260803
5840, 6708, 25.2, 2837.300537
5828, 6700, 25.2, 2837.340698
5852, 6716, 25.2, 2837.381592
5844, 6704, 25.2, 2837.420471
5844, 6692, 25.2, 2837.462768
5840, 6684, 25.2, 2837.500457
5852, 6708, 25.2, 2837.540741
5856, 6700, 25.7, 2837.588684
5840, 6684, 25.7, 2837.620697
5848, 6696, 25.7, 2837.660370
5860, 6700, 25.7, 2837.700378
5848, 6708, 25.7, 2837.740509
5852, 6708, 25.7, 2837.781585
5840, 6696, 25.7, 2837.821228
5836, 6696, 25.7, 2837.860412
5860, 6716, 25.7, 2837.900512
5852, 6712, 25.7, 2837.940429
5844, 6696, 25.7, 2837.981476
5852, 6704, 25.7, 2838.020477
5856, 6696, 25.7, 2838.060669
5848, 6716, 25.7, 2838.100464
5840, 6692, 25.7, 2838.140533
5856, 6712, 25.7, 2838.181427
5828, 6684, 25.7, 2838.220550
5848, 6708, 25.7, 2838.260437
5848, 6704, 25.7, 2838.300934
5840, 6700, 25.7, 2838.340820
5848, 6700, 25.7, 2838.381561
